x_passenger,x_delivery,x_ridehail,objective,stderr,n_seeds,c_passenger_search_cost,c_delivery_delay_cost,c_ridehail_wait_cost,c_illegal_parking_cost,c_vmt_cost,passenger_search_time_min,delivery_delay_min,ridehail_wait_min,illegal_parking_rate,vmt_miles,revenue_usd,curb_occupancy_passenger,passenger_abandonment_rate,system_social_cost_usd,pareto_efficient
0.7714957995668505,0.17850420043314946,0.05,14352.384864045813,122.55411604207843,5,2303.617657976772,1135.49264824156,1676.7410186960096,7098.0,2138.533539131472,2.333139814286196,2.024502474269989,2.037457119846128,0.08464189015438903,3449.247643760439,11925.702139747804,0.874527588813303,0.04316826222383867,14352.384864045813,True
0.3,0.3093083307741962,0.39069166922580384,14142.129064913752,71.63516309141279,5,3995.004914538059,1093.4074630441419,1393.8961900357574,5213.6,2446.2204972957925,3.974287606919912,1.9266416856175197,1.7451415971790518,0.062027464098221484,3945.516931122246,6728.263586611394,0.9876023878939332,0.5017576324516168,14142.129064913752,False
0.4244258189567188,0.45,0.1255741810432811,13062.278341310399,101.49565638333625,5,3670.552318310102,1055.0740048163948,1391.7537361509756,4603.2,2341.6982820329276,3.693438714404492,1.8595330282340083,1.7398324120547872,0.05508992798999396,3776.9327129563344,7191.257059699392,0.9841346153846156,0.35511261831398827,13062.278341310399,True
0.3,0.44420315332425764,0.25579684667574226,14024.158134857478,61.201943802472606,5,4040.0577294319237,1054.6070306970528,1419.40352345991,5076.4,2433.689851268591,4.041421838683635,1.8580148007747888,1.7572020068538674,0.0603591014781262,3925.306211723534,6311.46023919635,0.9872553102873803,0.5036508273388393,14024.158134857478,False
0.3,0.40775021012396406,0.29224978987603595,14147.613329152411,98.64018905903501,5,4098.200944456805,989.54882752971,1408.1957193388064,5219.2,2432.4678378270896,4.0729213224688845,1.8513065070755974,1.732483322708958,0.0622056507027573,3923.3352223017573,6614.541025838747,0.986588921282799,0.5000708859981173,14147.613329152411,True
0.6065761516625482,0.2314286697124856,0.16199517862496624,11231.171955469204,90.1612147988734,5,3055.657380082111,1091.7358976569806,1345.8991322755658,3516.8,2221.079545454545,3.071824378489427,1.9573079613470745,1.6781673252861509,0.04212280422458202,3582.386363636363,9027.519173623887,0.9571978286264,0.15491433143037198,11231.171955469204,True
0.35493203297223647,0.24506796702776354,0.4000000000000001,13620.782955781193,103.31997215058745,5,3837.157416622067,1116.650268821098,1425.9750973482892,4849.6,2391.40017298974,3.860335623287612,1.9385959980163812,1.7335902653074586,0.057414296287738066,3857.097053209258,6620.226607396314,0.9853037766830871,0.4333720045703351,13620.782955781193,False
0.7890098200046097,0.10843905061664479,0.10255112937874546,10475.033957174343,59.64917573780422,5,2307.1062900534707,1359.199812197398,1382.4926902849618,3329.2,2097.035164638511,2.3236628291966626,2.431723759625684,1.7036011133274873,0.03976595665113312,3382.314781675018,10090.245140358626,0.8620851704200438,0.04553250391259802,10475.033957174343,True
0.5122093791912707,0.4146711253406407,0.07311949546808842,15255.98181215843,231.90791499298604,5,3461.8075404025585,1066.9992668298999,1580.8664906493468,6798.4,2347.9085142766244,3.4456746325043524,1.8661928319525238,1.960393595217629,0.0805744383309341,3786.9492165752004,9914.108760345849,0.9781364338564111,0.2636042305829524,15255.98181215843,True
0.45776016956172894,0.2578725686898048,0.28436726174846616,12687.718007193282,129.25713110522642,5,3509.7728823061902,1112.6575742871125,1403.9951840208014,4359.6,2301.6923665791774,3.5795033388373803,1.9290296496970014,1.7218506082986011,0.052129627594028706,3712.407042869641,7607.410967306673,0.9816144314868804,0.3027490074975411,12687.718007193282,False
0.3653272698686322,0.45,0.1846727301313678,13298.039102283825,91.11481628443549,5,3815.9296854088293,1039.2630270207985,1399.9851276256134,4650.8,2392.0612622285853,3.817488590225225,1.856713959041785,1.7260753654757004,0.055342632325814434,3858.1633261751367,7022.676238401534,0.9861931364724661,0.42877158359233264,13298.039102283825,True
0.3943672900938667,0.4295298252215799,0.17610288468455337,13599.705488736236,269.44981355317384,5,3861.4272006472434,1031.682869514345,1366.1975560915482,4950.4,2389.9978624830983,3.810350829587579,1.85435590985491,1.7076666208215094,0.05873006403612946,3854.835262069514,7562.148874396871,0.9857142857142855,0.397444945936461,13599.705488736236,True
0.7502141433673534,0.1662829350472321,0.0835029215854146,10598.451371924975,187.1588441417231,5,2526.867137907941,1178.6858541429715,1403.0815223221664,3343.2,2146.616857551897,2.5039924995018144,2.098503592390723,1.7121289480393493,0.03941074409903982,3462.2852541159627,9394.269883212402,0.8915396362626684,0.06331649911007875,10598.451371924975,True
0.34415670296784034,0.41187470998770165,0.24396858704445795,13598.092753846207,184.53682084001278,5,3862.093693970551,1021.5434888914002,1374.0168680096256,4956.0,2384.438702974628,3.868406243182182,1.858921299270634,1.7158937975434234,0.05940574059957125,3845.868875765529,6641.853027431772,0.9867134984557622,0.4448600508605461,13598.092753846207,False
0.4278517131546853,0.17214828684531477,0.4,13166.10603962048,105.74270795238682,5,3673.391890519847,1187.1736241765486,1371.5933792547926,4580.8,2353.1471456692916,3.6670845284238056,2.1371172278414976,1.715847373555975,0.05473554615840135,3795.3986220472443,7728.9418385437075,0.9843651064244314,0.35142779699454707,13166.10603962048,False
0.7053844689218374,0.052180841658683454,0.2424346894194792,12306.587587217986,308.86835130265246,5,2710.7495894936487,1602.3401752023096,1345.0835299904134,4454.8,2193.6142925316153,2.712200611105986,2.8099517632021005,1.6599098194995203,0.052884648487285656,3538.087568599379,10985.564725381555,0.9273930121976433,0.09221175988863639,12306.587587217986,True
0.45311213700501174,0.45000000000000007,0.09688786299498821,13524.6498770074,225.2009619171545,5,3622.105096933009,1062.295632533685,1415.3434895831736,5084.8,2340.105657957528,3.6055936914980093,1.8573714594324673,1.7440655581213733,0.06013210376815792,3774.3639644476257,8049.915613381709,0.9818900533186248,0.31400251928406303,13524.649877007396,True
0.42222222222222217,0.45,0.12777777777777777,13221.48437107921,132.60637904039513,5,3669.166614405703,1063.8591743718025,1422.7766010720848,4709.6,2356.0819812296186,3.675015482261178,1.8584478257850463,1.7434676490895789,0.05579703580833047,3800.132227789708,7583.889395461677,0.9844030365769496,0.3589820486926139,13221.48437107921,True
0.3,0.37000000000000005,0.33000000000000007,14124.416772749031,198.05110256072717,5,4109.90176240622,1046.4868847212606,1418.886972953133,5126.8,2422.3411526684163,4.109124847341576,1.8927767765545251,1.7475818131587306,0.061064005610244124,3907.0018591426074,6477.893726920961,0.9867832847424685,0.5034377027605604,14124.416772749031,False
0.5199199631740979,0.43008003682590207,0.05,17562.2064097638,285.25268499928296,5,3324.8618979996463,1056.8817129323952,1735.398971582889,9100.0,2345.0638272488663,3.352072753429721,1.8545633627474154,2.1495632963948035,0.10866881715029517,3782.3610116917203,11270.951719434588,0.9762705082032813,0.23628393567480735,17562.2064097638,True
0.5255143205834267,0.26536364752773195,0.20912203188884143,12050.210557039134,121.99290483969423,5,3320.321513341862,1035.3177327648737,1396.3057686990423,4043.2,2255.065542233357,3.356835975575185,1.9255137940113194,1.7055177049752301,0.04849676808699467,3637.2024874731565,8328.463310621275,0.975486427580741,0.23336313652239699,12050.210557039134,True
0.343994758627577,0.382340369516931,0.27366487185549193,13666.123974181017,141.143566763746,5,3830.6595066827695,1083.3453072576692,1414.965095975883,4961.6,2375.5540642646943,3.8577233902705124,1.8699889076661311,1.7307633379901322,0.058821803533588735,3831.5388133301517,7152.429615518062,0.9869799551868226,0.4448408797687297,13666.123974181017,False
0.3,0.34372550186807727,0.3562744981319228,14227.06468602044,143.32992317478607,5,4058.2802384520846,1103.3652644972785,1406.5995616601172,5219.2,2439.6196214109596,4.055693994873592,1.9203896269069123,1.7427381697320588,0.061937758751641446,3934.8703571144515,6525.734147763333,0.9868249340552546,0.4965671113157704,14227.06468602044,False
0.39799761510363524,0.24632056463033014,0.3556818202660347,13263.782808597543,206.91952179330252,5,3803.1795546746825,1078.9114068351007,1372.9637571330927,4636.8,2371.9280899546643,3.799419700031278,1.9310863188258243,1.7177692245996794,0.055385951732641533,3825.6904676688137,7335.78843133764,0.9853061224489796,0.38143814781073815,13263.78280859754,False
0.743885499440176,0.13991839290519054,0.11619610765463356,10388.649523680104,131.7686954061997,5,2553.6128562268386,1249.9862587480432,1367.7566184403695,3060.4,2156.893790264853,2.5231917292676975,2.162478527265032,1.6651844213062224,0.03586521456402424,3478.860952040086,9447.768586952978,0.8911396657428403,0.06623363520942659,10388.649523680104,True
0.3585908673904878,0.24140913260951222,0.4000000000000001,13669.466302079696,46.55683698196233,5,3895.828088553396,1091.3002208514467,1407.6846651078442,4869.2,2405.4533275670083,3.88119732720668,1.9380054795792425,1.7126652813324577,0.057520293259570754,3879.7634315596906,7211.39701206963,0.985324728181871,0.4365657657430968,13669.466302079696,False
0.3,0.32849970788100236,0.37150029211899765,14189.145505432482,121.19937175723389,5,4023.5483168009887,1112.8005037067924,1423.4248355251948,5188.4,2440.971849399507,4.029696808105713,1.9278521787573137,1.7411743696833444,0.06136904146766633,3937.0513699992043,6699.6359797818095,0.9874496737470497,0.49742354382618303,14189.145505432482,False
